"subject_id","story","social_interaction","relationship","likert_rating"
"5aca9b3af4fb87da4e45f9e5873c19d5","coffee","reciprocity","asymmetric",1
"5aca9b3af4fb87da4e45f9e5873c19d5","coffee","reciprocity","symmetric",5
"5aca9b3af4fb87da4e45f9e5873c19d5","coffee","reciprocity","none",4
"5aca9b3af4fb87da4e45f9e5873c19d5","meeting prep","reciprocity","asymmetric",2
"5aca9b3af4fb87da4e45f9e5873c19d5","meeting prep","reciprocity","symmetric",5
"5aca9b3af4fb87da4e45f9e5873c19d5","meeting prep","reciprocity","none",2
"5aca9b3af4fb87da4e45f9e5873c19d5","group project","no_interaction","asymmetric",4
"5aca9b3af4fb87da4e45f9e5873c19d5","group project","no_interaction","symmetric",4
"5aca9b3af4fb87da4e45f9e5873c19d5","group project","no_interaction","none",4
"5aca9b3af4fb87da4e45f9e5873c19d5","police","precedent","asymmetric",6
"5aca9b3af4fb87da4e45f9e5873c19d5","police","precedent","symmetric",2
"5aca9b3af4fb87da4e45f9e5873c19d5","police","precedent","none",2
"5aca9b3af4fb87da4e45f9e5873c19d5","restaurant","reciprocity","asymmetric",2
"5aca9b3af4fb87da4e45f9e5873c19d5","restaurant","reciprocity","symmetric",6
"5aca9b3af4fb87da4e45f9e5873c19d5","restaurant","reciprocity","none",2
"5aca9b3af4fb87da4e45f9e5873c19d5","feedback","precedent","asymmetric",2
"5aca9b3af4fb87da4e45f9e5873c19d5","feedback","precedent","symmetric",5
"5aca9b3af4fb87da4e45f9e5873c19d5","feedback","precedent","none",3
"5b878a68f757c22f2f647a9fcec4f267","babysitting","reciprocity","asymmetric",2
"5b878a68f757c22f2f647a9fcec4f267","babysitting","reciprocity","symmetric",6
"5b878a68f757c22f2f647a9fcec4f267","babysitting","reciprocity","none",1
"5b878a68f757c22f2f647a9fcec4f267","family meals","no_interaction","asymmetric",4
"5b878a68f757c22f2f647a9fcec4f267","family meals","no_interaction","symmetric",4
"5b878a68f757c22f2f647a9fcec4f267","family meals","no_interaction","none",4
"5b878a68f757c22f2f647a9fcec4f267","concerts","reciprocity","asymmetric",2
"5b878a68f757c22f2f647a9fcec4f267","concerts","reciprocity","symmetric",6
"5b878a68f757c22f2f647a9fcec4f267","concerts","reciprocity","none",2
"5b878a68f757c22f2f647a9fcec4f267","fundraising","precedent","asymmetric",5
"5b878a68f757c22f2f647a9fcec4f267","fundraising","precedent","symmetric",5
"5b878a68f757c22f2f647a9fcec4f267","fundraising","precedent","none",4
"5b878a68f757c22f2f647a9fcec4f267","meeting location","precedent","asymmetric",5
"5b878a68f757c22f2f647a9fcec4f267","meeting location","precedent","symmetric",5
"5b878a68f757c22f2f647a9fcec4f267","meeting location","precedent","none",2
"5b878a68f757c22f2f647a9fcec4f267","group project","reciprocity","asymmetric",2
"5b878a68f757c22f2f647a9fcec4f267","group project","reciprocity","symmetric",6
"5b878a68f757c22f2f647a9fcec4f267","group project","reciprocity","none",2
"5b878a68f757c22f2f647a9fcec4f267","coffee","no_interaction","asymmetric",4
"5b878a68f757c22f2f647a9fcec4f267","coffee","no_interaction","symmetric",4
"5b878a68f757c22f2f647a9fcec4f267","coffee","no_interaction","none",7
"5b878a68f757c22f2f647a9fcec4f267","meeting prep","no_interaction","asymmetric",4
"5b878a68f757c22f2f647a9fcec4f267","meeting prep","no_interaction","symmetric",4
"5b878a68f757c22f2f647a9fcec4f267","meeting prep","no_interaction","none",4
"5b878a68f757c22f2f647a9fcec4f267","conversation","reciprocity","asymmetric",3
"5b878a68f757c22f2f647a9fcec4f267","conversation","reciprocity","symmetric",5
"5b878a68f757c22f2f647a9fcec4f267","conversation","reciprocity","none",3
"5b878a68f757c22f2f647a9fcec4f267","weekend","precedent","asymmetric",3
"5b878a68f757c22f2f647a9fcec4f267","weekend","precedent","symmetric",5
"5b878a68f757c22f2f647a9fcec4f267","weekend","precedent","none",2
"5b878a68f757c22f2f647a9fcec4f267","gifts","precedent","asymmetric",5
"5b878a68f757c22f2f647a9fcec4f267","gifts","precedent","symmetric",3
"5b878a68f757c22f2f647a9fcec4f267","gifts","precedent","none",2
"5b878a68f757c22f2f647a9fcec4f267","feedback","reciprocity","asymmetric",2
"5b878a68f757c22f2f647a9fcec4f267","feedback","reciprocity","symmetric",6
"5b878a68f757c22f2f647a9fcec4f267","feedback","reciprocity","none",2
"5b878a68f757c22f2f647a9fcec4f267","housemates","precedent","asymmetric",6
"5b878a68f757c22f2f647a9fcec4f267","housemates","precedent","symmetric",2
"5b878a68f757c22f2f647a9fcec4f267","housemates","precedent","none",2
"5b878a68f757c22f2f647a9fcec4f267","scheduling","reciprocity","asymmetric",2
"5b878a68f757c22f2f647a9fcec4f267","scheduling","reciprocity","symmetric",6
"5b878a68f757c22f2f647a9fcec4f267","scheduling","reciprocity","none",2
"5b878a68f757c22f2f647a9fcec4f267","police","no_interaction","asymmetric",5
"5b878a68f757c22f2f647a9fcec4f267","police","no_interaction","symmetric",3
"5b878a68f757c22f2f647a9fcec4f267","police","no_interaction","none",4
"5b878a68f757c22f2f647a9fcec4f267","architects","no_interaction","asymmetric",4
"5b878a68f757c22f2f647a9fcec4f267","architects","no_interaction","symmetric",4
"5b878a68f757c22f2f647a9fcec4f267","architects","no_interaction","none",4
"5b878a68f757c22f2f647a9fcec4f267","restaurant","no_interaction","asymmetric",4
"5b878a68f757c22f2f647a9fcec4f267","restaurant","no_interaction","symmetric",4
"5b878a68f757c22f2f647a9fcec4f267","restaurant","no_interaction","none",4
"5b878a68f757c22f2f647a9fcec4f267","groceries","precedent","asymmetric",5
"5b878a68f757c22f2f647a9fcec4f267","groceries","precedent","symmetric",3
"5b878a68f757c22f2f647a9fcec4f267","groceries","precedent","none",2
"243873b70859167d0b2182621e7a7623","housemates","reciprocity","asymmetric",1
"243873b70859167d0b2182621e7a7623","housemates","reciprocity","symmetric",7
"243873b70859167d0b2182621e7a7623","housemates","reciprocity","none",4
"243873b70859167d0b2182621e7a7623","babysitting","precedent","asymmetric",6
"243873b70859167d0b2182621e7a7623","babysitting","precedent","symmetric",2
"243873b70859167d0b2182621e7a7623","babysitting","precedent","none",1
"243873b70859167d0b2182621e7a7623","meeting prep","no_interaction","asymmetric",4
"243873b70859167d0b2182621e7a7623","meeting prep","no_interaction","symmetric",6
"243873b70859167d0b2182621e7a7623","meeting prep","no_interaction","none",6
"243873b70859167d0b2182621e7a7623","family meals","reciprocity","asymmetric",2
"243873b70859167d0b2182621e7a7623","family meals","reciprocity","symmetric",6
"243873b70859167d0b2182621e7a7623","family meals","reciprocity","none",1
"243873b70859167d0b2182621e7a7623","fundraising","precedent","asymmetric",6
"243873b70859167d0b2182621e7a7623","fundraising","precedent","symmetric",2
"243873b70859167d0b2182621e7a7623","fundraising","precedent","none",1
"243873b70859167d0b2182621e7a7623","police","reciprocity","asymmetric",2
"243873b70859167d0b2182621e7a7623","police","reciprocity","symmetric",6
"243873b70859167d0b2182621e7a7623","police","reciprocity","none",1
"243873b70859167d0b2182621e7a7623","meeting location","no_interaction","asymmetric",4
"243873b70859167d0b2182621e7a7623","meeting location","no_interaction","symmetric",4
"243873b70859167d0b2182621e7a7623","meeting location","no_interaction","none",4
"243873b70859167d0b2182621e7a7623","scheduling","precedent","asymmetric",7
"243873b70859167d0b2182621e7a7623","scheduling","precedent","symmetric",1
"243873b70859167d0b2182621e7a7623","scheduling","precedent","none",1
"243873b70859167d0b2182621e7a7623","weekend","precedent","asymmetric",7
"243873b70859167d0b2182621e7a7623","weekend","precedent","symmetric",1
"243873b70859167d0b2182621e7a7623","weekend","precedent","none",1
"243873b70859167d0b2182621e7a7623","restaurant","precedent","asymmetric",7
"243873b70859167d0b2182621e7a7623","restaurant","precedent","symmetric",1
"243873b70859167d0b2182621e7a7623","restaurant","precedent","none",1
"243873b70859167d0b2182621e7a7623","gifts","reciprocity","asymmetric",2
"243873b70859167d0b2182621e7a7623","gifts","reciprocity","symmetric",6
"243873b70859167d0b2182621e7a7623","gifts","reciprocity","none",1
"243873b70859167d0b2182621e7a7623","feedback","no_interaction","asymmetric",4
"243873b70859167d0b2182621e7a7623","feedback","no_interaction","symmetric",4
"243873b70859167d0b2182621e7a7623","feedback","no_interaction","none",2
"243873b70859167d0b2182621e7a7623","conversation","reciprocity","asymmetric",2
"243873b70859167d0b2182621e7a7623","conversation","reciprocity","symmetric",6
"243873b70859167d0b2182621e7a7623","conversation","reciprocity","none",1
"243873b70859167d0b2182621e7a7623","groceries","precedent","asymmetric",6
"243873b70859167d0b2182621e7a7623","groceries","precedent","symmetric",2
"243873b70859167d0b2182621e7a7623","groceries","precedent","none",1
"243873b70859167d0b2182621e7a7623","coffee","reciprocity","asymmetric",2
"243873b70859167d0b2182621e7a7623","coffee","reciprocity","symmetric",6
"243873b70859167d0b2182621e7a7623","coffee","reciprocity","none",1
"243873b70859167d0b2182621e7a7623","architects","no_interaction","asymmetric",4
"243873b70859167d0b2182621e7a7623","architects","no_interaction","symmetric",4
"243873b70859167d0b2182621e7a7623","architects","no_interaction","none",2
"243873b70859167d0b2182621e7a7623","concerts","no_interaction","asymmetric",4
"243873b70859167d0b2182621e7a7623","concerts","no_interaction","symmetric",4
"243873b70859167d0b2182621e7a7623","concerts","no_interaction","none",1
"243873b70859167d0b2182621e7a7623","group project","no_interaction","asymmetric",4
"243873b70859167d0b2182621e7a7623","group project","no_interaction","symmetric",4
"243873b70859167d0b2182621e7a7623","group project","no_interaction","none",3
"a8ec108a7daba946414738add368088e","coffee","reciprocity","asymmetric",1
"a8ec108a7daba946414738add368088e","coffee","reciprocity","symmetric",7
"a8ec108a7daba946414738add368088e","coffee","reciprocity","none",1
"a8ec108a7daba946414738add368088e","group project","no_interaction","asymmetric",7
"a8ec108a7daba946414738add368088e","group project","no_interaction","symmetric",1
"a8ec108a7daba946414738add368088e","group project","no_interaction","none",1
"a8ec108a7daba946414738add368088e","weekend","precedent","asymmetric",2
"a8ec108a7daba946414738add368088e","weekend","precedent","symmetric",7
"a8ec108a7daba946414738add368088e","weekend","precedent","none",1
"a8ec108a7daba946414738add368088e","police","reciprocity","asymmetric",2
"a8ec108a7daba946414738add368088e","police","reciprocity","symmetric",6
"a8ec108a7daba946414738add368088e","police","reciprocity","none",1
"a8ec108a7daba946414738add368088e","babysitting","precedent","asymmetric",5
"a8ec108a7daba946414738add368088e","babysitting","precedent","symmetric",5
"a8ec108a7daba946414738add368088e","babysitting","precedent","none",3
"a8ec108a7daba946414738add368088e","meeting location","no_interaction","asymmetric",4
"a8ec108a7daba946414738add368088e","meeting location","no_interaction","symmetric",4
"a8ec108a7daba946414738add368088e","meeting location","no_interaction","none",5
"a8ec108a7daba946414738add368088e","restaurant","precedent","asymmetric",6
"a8ec108a7daba946414738add368088e","restaurant","precedent","symmetric",2
"a8ec108a7daba946414738add368088e","restaurant","precedent","none",1
"a8ec108a7daba946414738add368088e","gifts","reciprocity","asymmetric",1
"a8ec108a7daba946414738add368088e","gifts","reciprocity","symmetric",7
"a8ec108a7daba946414738add368088e","gifts","reciprocity","none",1
"a8ec108a7daba946414738add368088e","meeting prep","no_interaction","asymmetric",4
"a8ec108a7daba946414738add368088e","meeting prep","no_interaction","symmetric",4
"a8ec108a7daba946414738add368088e","meeting prep","no_interaction","none",5
"a8ec108a7daba946414738add368088e","concerts","no_interaction","asymmetric",1
"a8ec108a7daba946414738add368088e","concerts","no_interaction","symmetric",1
"a8ec108a7daba946414738add368088e","concerts","no_interaction","none",1
"a8ec108a7daba946414738add368088e","conversation","reciprocity","asymmetric",2
"a8ec108a7daba946414738add368088e","conversation","reciprocity","symmetric",6
"a8ec108a7daba946414738add368088e","conversation","reciprocity","none",1
"a8ec108a7daba946414738add368088e","scheduling","precedent","asymmetric",5
"a8ec108a7daba946414738add368088e","scheduling","precedent","symmetric",5
"a8ec108a7daba946414738add368088e","scheduling","precedent","none",1
"a8ec108a7daba946414738add368088e","fundraising","precedent","asymmetric",6
"a8ec108a7daba946414738add368088e","fundraising","precedent","symmetric",2
"a8ec108a7daba946414738add368088e","fundraising","precedent","none",4
"a8ec108a7daba946414738add368088e","feedback","no_interaction","asymmetric",4
"a8ec108a7daba946414738add368088e","feedback","no_interaction","symmetric",4
"a8ec108a7daba946414738add368088e","feedback","no_interaction","none",3
"a8ec108a7daba946414738add368088e","family meals","reciprocity","asymmetric",2
"a8ec108a7daba946414738add368088e","family meals","reciprocity","symmetric",7
"a8ec108a7daba946414738add368088e","family meals","reciprocity","none",1
"a8ec108a7daba946414738add368088e","housemates","reciprocity","asymmetric",3
"a8ec108a7daba946414738add368088e","housemates","reciprocity","symmetric",6
"a8ec108a7daba946414738add368088e","housemates","reciprocity","none",2
"a8ec108a7daba946414738add368088e","architects","precedent","asymmetric",6
"a8ec108a7daba946414738add368088e","architects","precedent","symmetric",3
"a8ec108a7daba946414738add368088e","architects","precedent","none",2
"a8ec108a7daba946414738add368088e","groceries","no_interaction","asymmetric",4
"a8ec108a7daba946414738add368088e","groceries","no_interaction","symmetric",4
"a8ec108a7daba946414738add368088e","groceries","no_interaction","none",6
"3ec510d947a45381ca05bb3dc9a8a750","weekend","no_interaction","asymmetric",3
"3ec510d947a45381ca05bb3dc9a8a750","weekend","no_interaction","symmetric",6
"3ec510d947a45381ca05bb3dc9a8a750","weekend","no_interaction","none",4
"3ec510d947a45381ca05bb3dc9a8a750","meeting prep","no_interaction","asymmetric",1
"3ec510d947a45381ca05bb3dc9a8a750","meeting prep","no_interaction","symmetric",7
"3ec510d947a45381ca05bb3dc9a8a750","meeting prep","no_interaction","none",2
"3ec510d947a45381ca05bb3dc9a8a750","concerts","reciprocity","asymmetric",2
"3ec510d947a45381ca05bb3dc9a8a750","concerts","reciprocity","symmetric",6
"3ec510d947a45381ca05bb3dc9a8a750","concerts","reciprocity","none",2
"3ec510d947a45381ca05bb3dc9a8a750","group project","precedent","asymmetric",5
"3ec510d947a45381ca05bb3dc9a8a750","group project","precedent","symmetric",2
"3ec510d947a45381ca05bb3dc9a8a750","group project","precedent","none",2
"3ec510d947a45381ca05bb3dc9a8a750","conversation","reciprocity","asymmetric",2
"3ec510d947a45381ca05bb3dc9a8a750","conversation","reciprocity","symmetric",6
"3ec510d947a45381ca05bb3dc9a8a750","conversation","reciprocity","none",2
"3ec510d947a45381ca05bb3dc9a8a750","coffee","no_interaction","asymmetric",4
"3ec510d947a45381ca05bb3dc9a8a750","coffee","no_interaction","symmetric",4
"3ec510d947a45381ca05bb3dc9a8a750","coffee","no_interaction","none",7
"3ec510d947a45381ca05bb3dc9a8a750","groceries","precedent","asymmetric",6
"3ec510d947a45381ca05bb3dc9a8a750","groceries","precedent","symmetric",3
"3ec510d947a45381ca05bb3dc9a8a750","groceries","precedent","none",2
"3ec510d947a45381ca05bb3dc9a8a750","police","no_interaction","asymmetric",3
"3ec510d947a45381ca05bb3dc9a8a750","police","no_interaction","symmetric",2
"3ec510d947a45381ca05bb3dc9a8a750","police","no_interaction","none",5
"3ec510d947a45381ca05bb3dc9a8a750","restaurant","no_interaction","asymmetric",2
"3ec510d947a45381ca05bb3dc9a8a750","restaurant","no_interaction","symmetric",6
"3ec510d947a45381ca05bb3dc9a8a750","restaurant","no_interaction","none",2
"3ec510d947a45381ca05bb3dc9a8a750","fundraising","precedent","asymmetric",6
"3ec510d947a45381ca05bb3dc9a8a750","fundraising","precedent","symmetric",2
"3ec510d947a45381ca05bb3dc9a8a750","fundraising","precedent","none",2
"3ec510d947a45381ca05bb3dc9a8a750","gifts","no_interaction","asymmetric",1
"3ec510d947a45381ca05bb3dc9a8a750","gifts","no_interaction","symmetric",7
"3ec510d947a45381ca05bb3dc9a8a750","gifts","no_interaction","none",1
"3ec510d947a45381ca05bb3dc9a8a750","meeting location","precedent","asymmetric",5
"3ec510d947a45381ca05bb3dc9a8a750","meeting location","precedent","symmetric",3
"3ec510d947a45381ca05bb3dc9a8a750","meeting location","precedent","none",3
"3ec510d947a45381ca05bb3dc9a8a750","housemates","precedent","asymmetric",5
"3ec510d947a45381ca05bb3dc9a8a750","housemates","precedent","symmetric",3
"3ec510d947a45381ca05bb3dc9a8a750","housemates","precedent","none",2
"3ec510d947a45381ca05bb3dc9a8a750","family meals","reciprocity","asymmetric",2
"3ec510d947a45381ca05bb3dc9a8a750","family meals","reciprocity","symmetric",6
"3ec510d947a45381ca05bb3dc9a8a750","family meals","reciprocity","none",2
"3ec510d947a45381ca05bb3dc9a8a750","architects","reciprocity","asymmetric",1
"3ec510d947a45381ca05bb3dc9a8a750","architects","reciprocity","symmetric",7
"3ec510d947a45381ca05bb3dc9a8a750","architects","reciprocity","none",2
"3ec510d947a45381ca05bb3dc9a8a750","scheduling","precedent","asymmetric",6
"3ec510d947a45381ca05bb3dc9a8a750","scheduling","precedent","symmetric",1
"3ec510d947a45381ca05bb3dc9a8a750","scheduling","precedent","none",1
"3ec510d947a45381ca05bb3dc9a8a750","babysitting","reciprocity","asymmetric",1
"3ec510d947a45381ca05bb3dc9a8a750","babysitting","reciprocity","symmetric",7
"3ec510d947a45381ca05bb3dc9a8a750","babysitting","reciprocity","none",1
"3ec510d947a45381ca05bb3dc9a8a750","feedback","reciprocity","asymmetric",2
"3ec510d947a45381ca05bb3dc9a8a750","feedback","reciprocity","symmetric",6
"3ec510d947a45381ca05bb3dc9a8a750","feedback","reciprocity","none",2
"0251ea533ed08c3c307ace9da8c54cbd","housemates","no_interaction","asymmetric",2
"0251ea533ed08c3c307ace9da8c54cbd","housemates","no_interaction","symmetric",5
"0251ea533ed08c3c307ace9da8c54cbd","housemates","no_interaction","none",6
"0251ea533ed08c3c307ace9da8c54cbd","group project","precedent","asymmetric",7
"0251ea533ed08c3c307ace9da8c54cbd","group project","precedent","symmetric",2
"0251ea533ed08c3c307ace9da8c54cbd","group project","precedent","none",2
"0251ea533ed08c3c307ace9da8c54cbd","concerts","precedent","asymmetric",6
"0251ea533ed08c3c307ace9da8c54cbd","concerts","precedent","symmetric",2
"0251ea533ed08c3c307ace9da8c54cbd","concerts","precedent","none",2
"0251ea533ed08c3c307ace9da8c54cbd","babysitting","reciprocity","asymmetric",2
"0251ea533ed08c3c307ace9da8c54cbd","babysitting","reciprocity","symmetric",6
"0251ea533ed08c3c307ace9da8c54cbd","babysitting","reciprocity","none",1
"0251ea533ed08c3c307ace9da8c54cbd","conversation","precedent","asymmetric",5
"0251ea533ed08c3c307ace9da8c54cbd","conversation","precedent","symmetric",3
"0251ea533ed08c3c307ace9da8c54cbd","conversation","precedent","none",2
"0251ea533ed08c3c307ace9da8c54cbd","fundraising","no_interaction","asymmetric",2
"0251ea533ed08c3c307ace9da8c54cbd","fundraising","no_interaction","symmetric",2
"0251ea533ed08c3c307ace9da8c54cbd","fundraising","no_interaction","none",7
"0251ea533ed08c3c307ace9da8c54cbd","coffee","no_interaction","asymmetric",2
"0251ea533ed08c3c307ace9da8c54cbd","coffee","no_interaction","symmetric",2
"0251ea533ed08c3c307ace9da8c54cbd","coffee","no_interaction","none",6
"0251ea533ed08c3c307ace9da8c54cbd","weekend","reciprocity","asymmetric",2
"0251ea533ed08c3c307ace9da8c54cbd","weekend","reciprocity","symmetric",6
"0251ea533ed08c3c307ace9da8c54cbd","weekend","reciprocity","none",2
"0251ea533ed08c3c307ace9da8c54cbd","police","no_interaction","asymmetric",2
"0251ea533ed08c3c307ace9da8c54cbd","police","no_interaction","symmetric",2
"0251ea533ed08c3c307ace9da8c54cbd","police","no_interaction","none",6
"0251ea533ed08c3c307ace9da8c54cbd","gifts","no_interaction","asymmetric",2
"0251ea533ed08c3c307ace9da8c54cbd","gifts","no_interaction","symmetric",2
"0251ea533ed08c3c307ace9da8c54cbd","gifts","no_interaction","none",6
"0251ea533ed08c3c307ace9da8c54cbd","scheduling","reciprocity","asymmetric",2
"0251ea533ed08c3c307ace9da8c54cbd","scheduling","reciprocity","symmetric",6
"0251ea533ed08c3c307ace9da8c54cbd","scheduling","reciprocity","none",1
"0251ea533ed08c3c307ace9da8c54cbd","feedback","reciprocity","asymmetric",2
"0251ea533ed08c3c307ace9da8c54cbd","feedback","reciprocity","symmetric",7
"0251ea533ed08c3c307ace9da8c54cbd","feedback","reciprocity","none",1
"0251ea533ed08c3c307ace9da8c54cbd","meeting prep","precedent","asymmetric",6
"0251ea533ed08c3c307ace9da8c54cbd","meeting prep","precedent","symmetric",2
"0251ea533ed08c3c307ace9da8c54cbd","meeting prep","precedent","none",2
"0251ea533ed08c3c307ace9da8c54cbd","family meals","no_interaction","asymmetric",2
"0251ea533ed08c3c307ace9da8c54cbd","family meals","no_interaction","symmetric",6
"0251ea533ed08c3c307ace9da8c54cbd","family meals","no_interaction","none",2
"0251ea533ed08c3c307ace9da8c54cbd","architects","reciprocity","asymmetric",2
"0251ea533ed08c3c307ace9da8c54cbd","architects","reciprocity","symmetric",6
"0251ea533ed08c3c307ace9da8c54cbd","architects","reciprocity","none",1
"0251ea533ed08c3c307ace9da8c54cbd","meeting location","precedent","asymmetric",5
"0251ea533ed08c3c307ace9da8c54cbd","meeting location","precedent","symmetric",3
"0251ea533ed08c3c307ace9da8c54cbd","meeting location","precedent","none",2
"0251ea533ed08c3c307ace9da8c54cbd","groceries","precedent","asymmetric",5
"0251ea533ed08c3c307ace9da8c54cbd","groceries","precedent","symmetric",3
"0251ea533ed08c3c307ace9da8c54cbd","groceries","precedent","none",2
"0251ea533ed08c3c307ace9da8c54cbd","restaurant","reciprocity","asymmetric",2
"0251ea533ed08c3c307ace9da8c54cbd","restaurant","reciprocity","symmetric",6
"0251ea533ed08c3c307ace9da8c54cbd","restaurant","reciprocity","none",1
"fb18f44bf70d83b2358acbfa5d074d61","family meals","no_interaction","asymmetric",1
"fb18f44bf70d83b2358acbfa5d074d61","family meals","no_interaction","symmetric",7
"fb18f44bf70d83b2358acbfa5d074d61","family meals","no_interaction","none",4
"fb18f44bf70d83b2358acbfa5d074d61","scheduling","reciprocity","asymmetric",4
"fb18f44bf70d83b2358acbfa5d074d61","scheduling","reciprocity","symmetric",4
"fb18f44bf70d83b2358acbfa5d074d61","scheduling","reciprocity","none",4
"fb18f44bf70d83b2358acbfa5d074d61","restaurant","precedent","asymmetric",7
"fb18f44bf70d83b2358acbfa5d074d61","restaurant","precedent","symmetric",2
"fb18f44bf70d83b2358acbfa5d074d61","restaurant","precedent","none",4
"fb18f44bf70d83b2358acbfa5d074d61","feedback","no_interaction","asymmetric",2
"fb18f44bf70d83b2358acbfa5d074d61","feedback","no_interaction","symmetric",6
"fb18f44bf70d83b2358acbfa5d074d61","feedback","no_interaction","none",4
"fb18f44bf70d83b2358acbfa5d074d61","fundraising","reciprocity","asymmetric",2
"fb18f44bf70d83b2358acbfa5d074d61","fundraising","reciprocity","symmetric",6
"fb18f44bf70d83b2358acbfa5d074d61","fundraising","reciprocity","none",6
"fb18f44bf70d83b2358acbfa5d074d61","meeting prep","precedent","asymmetric",6
"fb18f44bf70d83b2358acbfa5d074d61","meeting prep","precedent","symmetric",2
"fb18f44bf70d83b2358acbfa5d074d61","meeting prep","precedent","none",6
"fb18f44bf70d83b2358acbfa5d074d61","babysitting","no_interaction","asymmetric",4
"fb18f44bf70d83b2358acbfa5d074d61","babysitting","no_interaction","symmetric",4
"fb18f44bf70d83b2358acbfa5d074d61","babysitting","no_interaction","none",7
"fb18f44bf70d83b2358acbfa5d074d61","coffee","no_interaction","asymmetric",4
"fb18f44bf70d83b2358acbfa5d074d61","coffee","no_interaction","symmetric",4
"fb18f44bf70d83b2358acbfa5d074d61","coffee","no_interaction","none",7
"fb18f44bf70d83b2358acbfa5d074d61","housemates","reciprocity","asymmetric",2
"fb18f44bf70d83b2358acbfa5d074d61","housemates","reciprocity","symmetric",6
"fb18f44bf70d83b2358acbfa5d074d61","housemates","reciprocity","none",4
"fb18f44bf70d83b2358acbfa5d074d61","architects","no_interaction","asymmetric",4
"fb18f44bf70d83b2358acbfa5d074d61","architects","no_interaction","symmetric",4
"fb18f44bf70d83b2358acbfa5d074d61","architects","no_interaction","none",6
"fb18f44bf70d83b2358acbfa5d074d61","gifts","precedent","asymmetric",5
"fb18f44bf70d83b2358acbfa5d074d61","gifts","precedent","symmetric",3
"fb18f44bf70d83b2358acbfa5d074d61","gifts","precedent","none",4
"fb18f44bf70d83b2358acbfa5d074d61","group project","reciprocity","asymmetric",3
"fb18f44bf70d83b2358acbfa5d074d61","group project","reciprocity","symmetric",5
"fb18f44bf70d83b2358acbfa5d074d61","group project","reciprocity","none",4
"fb18f44bf70d83b2358acbfa5d074d61","weekend","precedent","asymmetric",6
"fb18f44bf70d83b2358acbfa5d074d61","weekend","precedent","symmetric",2
"fb18f44bf70d83b2358acbfa5d074d61","weekend","precedent","none",4
"fb18f44bf70d83b2358acbfa5d074d61","conversation","reciprocity","asymmetric",3
"fb18f44bf70d83b2358acbfa5d074d61","conversation","reciprocity","symmetric",5
"fb18f44bf70d83b2358acbfa5d074d61","conversation","reciprocity","none",4
"fb18f44bf70d83b2358acbfa5d074d61","meeting location","precedent","asymmetric",4
"fb18f44bf70d83b2358acbfa5d074d61","meeting location","precedent","symmetric",4
"fb18f44bf70d83b2358acbfa5d074d61","meeting location","precedent","none",4
"fb18f44bf70d83b2358acbfa5d074d61","groceries","precedent","asymmetric",3
"fb18f44bf70d83b2358acbfa5d074d61","groceries","precedent","symmetric",5
"fb18f44bf70d83b2358acbfa5d074d61","groceries","precedent","none",4
"fb18f44bf70d83b2358acbfa5d074d61","police","no_interaction","asymmetric",4
"fb18f44bf70d83b2358acbfa5d074d61","police","no_interaction","symmetric",4
"fb18f44bf70d83b2358acbfa5d074d61","police","no_interaction","none",4
"fb18f44bf70d83b2358acbfa5d074d61","concerts","reciprocity","asymmetric",3
"fb18f44bf70d83b2358acbfa5d074d61","concerts","reciprocity","symmetric",5
"fb18f44bf70d83b2358acbfa5d074d61","concerts","reciprocity","none",3
"9c714ea214200f94d367e6b5acd68753","architects","no_interaction","asymmetric",2
"9c714ea214200f94d367e6b5acd68753","architects","no_interaction","symmetric",6
"9c714ea214200f94d367e6b5acd68753","architects","no_interaction","none",4
"9c714ea214200f94d367e6b5acd68753","housemates","reciprocity","asymmetric",2
"9c714ea214200f94d367e6b5acd68753","housemates","reciprocity","symmetric",6
"9c714ea214200f94d367e6b5acd68753","housemates","reciprocity","none",5
"9c714ea214200f94d367e6b5acd68753","conversation","reciprocity","asymmetric",2
"9c714ea214200f94d367e6b5acd68753","conversation","reciprocity","symmetric",6
"9c714ea214200f94d367e6b5acd68753","conversation","reciprocity","none",4
"9c714ea214200f94d367e6b5acd68753","meeting location","no_interaction","asymmetric",3
"9c714ea214200f94d367e6b5acd68753","meeting location","no_interaction","symmetric",5
"9c714ea214200f94d367e6b5acd68753","meeting location","no_interaction","none",4
"9c714ea214200f94d367e6b5acd68753","feedback","no_interaction","asymmetric",3
"9c714ea214200f94d367e6b5acd68753","feedback","no_interaction","symmetric",5
"9c714ea214200f94d367e6b5acd68753","feedback","no_interaction","none",4
"9c714ea214200f94d367e6b5acd68753","fundraising","reciprocity","asymmetric",1
"9c714ea214200f94d367e6b5acd68753","fundraising","reciprocity","symmetric",7
"9c714ea214200f94d367e6b5acd68753","fundraising","reciprocity","none",3
"9c714ea214200f94d367e6b5acd68753","gifts","reciprocity","asymmetric",3
"9c714ea214200f94d367e6b5acd68753","gifts","reciprocity","symmetric",5
"9c714ea214200f94d367e6b5acd68753","gifts","reciprocity","none",2
"9c714ea214200f94d367e6b5acd68753","babysitting","reciprocity","asymmetric",2
"9c714ea214200f94d367e6b5acd68753","babysitting","reciprocity","symmetric",6
"9c714ea214200f94d367e6b5acd68753","babysitting","reciprocity","none",3
"9c714ea214200f94d367e6b5acd68753","police","no_interaction","asymmetric",5
